_id,Timeseries,Prov,OCCUPATION,Labour force,Employed,Unemployed,Unemployment rate
2217,2015,Saskatchewan,NOC skill level C: occupations usually require secondary school and/or occupation-specific training,166.4,159,7.3,4.4
2218,2015,Saskatchewan,NOC skill level D: on-the-job training is usually provided for these occupations,64.8,60.3,4.5,6.9
2219,2015,Saskatchewan, Unclassified,8.8,-,8.8,100
2220,2015,Alberta,"Total, all occupations - All skills level",2449.2,2301.1,148,6
2221,2015,Alberta, Management,229.4,226,3.4,1.5
2222,2015,Alberta,Professional: occupations usually require university education,422.3,409.2,13.1,3.1
2223,2015,Alberta,NOC skill level B: occupations usually require college education or apprenticeship training,870.8,834,36.8,4.2
2224,2015,Alberta,NOC skill level C: occupations usually require secondary school and/or occupation-specific training,636.3,601.9,34.4,5.4
2225,2015,Alberta,NOC skill level D: on-the-job training is usually provided for these occupations,249.1,230,19.1,7.7
2226,2015,Alberta, Unclassified,41.2,-,41.2,100
2227,2015,British Columbia,"Total, all occupations - All skills level",2457.6,2306.2,151.4,6.2
2228,2015,British Columbia, Management,210.9,208,2.9,1.4
2229,2015,British Columbia,Professional: occupations usually require university education,433.7,425,8.8,2
2230,2015,British Columbia,NOC skill level B: occupations usually require college education or apprenticeship training,813.4,785.2,28.2,3.5
2231,2015,British Columbia,NOC skill level C: occupations usually require secondary school and/or occupation-specific training,680.3,650.4,29.9,4.4
2232,2015,British Columbia,NOC skill level D: on-the-job training is usually provided for these occupations,259.2,237.6,21.6,8.3
2233,2015,British Columbia, Unclassified,60.1,-,60.1,100
2234,2016,Canada,"Total, all occupations - All skills level",19440.5,18079.9,1360.6,7
2235,2016,Canada, Management,1648.8,1614.4,34.4,2.1
2236,2016,Canada,Professional: occupations usually require university education,3725.9,3635.6,90.3,2.4
2237,2016,Canada,NOC skill level B: occupations usually require college education or apprenticeship training,6470.5,6205.1,265.5,4.1
2238,2016,Canada,NOC skill level C: occupations usually require secondary school and/or occupation-specific training,4955,4671.7,283.4,5.7
2239,2016,Canada,NOC skill level D: on-the-job training is usually provided for these occupations,2133.1,1953.1,180,8.4
2240,2016,Canada, Unclassified,507.1,-,507.1,100
2241,2016,Newfoundland and Labrador,"Total, all occupations - All skills level",268.7,232.6,36.1,13.4
2242,2016,Newfoundland and Labrador, Management,13.9,13.5,0,0
2243,2016,Newfoundland and Labrador,Professional: occupations usually require university education,36.2,34.9,1.3,3.6
2244,2016,Newfoundland and Labrador,NOC skill level B: occupations usually require college education or apprenticeship training,98.1,87,11.2,11.4
2245,2016,Newfoundland and Labrador,NOC skill level C: occupations usually require secondary school and/or occupation-specific training,74.6,65.9,8.7,11.7
2246,2016,Newfoundland and Labrador,NOC skill level D: on-the-job training is usually provided for these occupations,37.7,31.4,6.3,16.7
2247,2016,Newfoundland and Labrador, Unclassified,8.2,-,8.2,100
2248,2016,Prince Edward Island,"Total, all occupations - All skills level",80.2,71.5,8.6,10.7
2249,2016,Prince Edward Island, Management,6.2,6,0.2,3.2
2250,2016,Prince Edward Island,Professional: occupations usually require university education,12.9,12.6,0.3,2.3
2251,2016,Prince Edward Island,NOC skill level B: occupations usually require college education or apprenticeship training,26.5,24.4,2.1,7.9
2252,2016,Prince Edward Island,NOC skill level C: occupations usually require secondary school and/or occupation-specific training,22.2,19.5,2.7,12.2
2253,2016,Prince Edward Island,NOC skill level D: on-the-job training is usually provided for these occupations,10.8,9,1.8,16.7
2254,2016,Prince Edward Island, Unclassified,1.6,-,1.6,100
2255,2016,Nova Scotia,"Total, all occupations - All skills level",486.6,446.2,40.4,8.3
2256,2016,Nova Scotia, Management,35.7,35.3,0,0
2257,2016,Nova Scotia,Professional: occupations usually require university education,92.6,90.9,1.7,1.8
2258,2016,Nova Scotia,NOC skill level B: occupations usually require college education or apprenticeship training,161.7,151.4,10.3,6.4
2259,2016,Nova Scotia,NOC skill level C: occupations usually require secondary school and/or occupation-specific training,125.1,115.6,9.5,7.6
2260,2016,Nova Scotia,NOC skill level D: on-the-job training is usually provided for these occupations,59.5,53.1,6.4,10.8
2261,2016,Nova Scotia, Unclassified,12.1,-,12.1,100
2262,2016,New Brunswick,"Total, all occupations - All skills level",388.6,351.5,37.1,9.5
2263,2016,New Brunswick, Management,26.7,25.9,0.8,3
2264,2016,New Brunswick,Professional: occupations usually require university education,61.6,60.2,1.4,2.3
2265,2016,New Brunswick,NOC skill level B: occupations usually require college education or apprenticeship training,129.1,119.5,9.6,7.4
2266,2016,New Brunswick,NOC skill level C: occupations usually require secondary school and/or occupation-specific training,111.5,101.6,9.9,8.9
2267,2016,New Brunswick,NOC skill level D: on-the-job training is usually provided for these occupations,50.5,44.3,6.2,12.3
2268,2016,New Brunswick, Unclassified,9.3,-,9.3,100
2269,2016,Quebec,"Total, all occupations - All skills level",4448.3,4133.1,315.2,7.1
2270,2016,Quebec, Management,374.9,365.6,9.3,2.5
2271,2016,Quebec,Professional: occupations usually require university education,836.8,816.9,20,2.4
2272,2016,Quebec,NOC skill level B: occupations usually require college education or apprenticeship training,1523.5,1461.6,61.9,4.1
2273,2016,Quebec,NOC skill level C: occupations usually require secondary school and/or occupation-specific training,1106,1043.5,62.5,5.7
2274,2016,Quebec,NOC skill level D: on-the-job training is usually provided for these occupations,492.6,445.6,47.1,9.6
2275,2016,Quebec, Unclassified,114.4,-,114.4,100
2276,2016,Ontario,"Total, all occupations - All skills level",7489.5,6999.6,489.9,6.5
2277,2016,Ontario, Management,647.8,633.6,14.2,2.2
2278,2016,Ontario,Professional: occupations usually require university education,1591,1553.8,37.2,2.3
2279,2016,Ontario,NOC skill level B: occupations usually require college education or apprenticeship training,2333.3,2257.9,75.4,3.2
2280,2016,Ontario,NOC skill level C: occupations usually require secondary school and/or occupation-specific training,1889.5,1795.8,93.6,5
2281,2016,Ontario,NOC skill level D: on-the-job training is usually provided for these occupations,817.9,758.5,59.4,7.3
2282,2016,Ontario, Unclassified,210.1,-,210.1,100
2283,2016,Manitoba,"Total, all occupations - All skills level",674.9,633.6,41.4,6.1
2284,2016,Manitoba, Management,55.5,55,0.6,1.1
2285,2016,Manitoba,Professional: occupations usually require university education,106,103.9,2.2,2.1
2286,2016,Manitoba,NOC skill level B: occupations usually require college education or apprenticeship training,223.7,217.2,6.5,2.9
2287,2016,Manitoba,NOC skill level C: occupations usually require secondary school and/or occupation-specific training,199.7,190.3,9.5,4.8
2288,2016,Manitoba,NOC skill level D: on-the-job training is usually provided for these occupations,72.8,67.3,5.5,7.6
2289,2016,Manitoba, Unclassified,17.2,-,17.2,100
2290,2016,Saskatchewan,"Total, all occupations - All skills level",606.8,568.5,38.3,6.3
2291,2016,Saskatchewan, Management,74.5,73.8,0.7,0.9
2292,2016,Saskatchewan,Professional: occupations usually require university education,92.2,90.1,2.2,2.4
2293,2016,Saskatchewan,NOC skill level B: occupations usually require college education or apprenticeship training,206.8,198.5,8.3,4
2294,2016,Saskatchewan,NOC skill level C: occupations usually require secondary school and/or occupation-specific training,154.4,144.6,9.8,6.3
2295,2016,Saskatchewan,NOC skill level D: on-the-job training is usually provided for these occupations,67.4,61.5,5.9,8.8
2296,2016,Saskatchewan, Unclassified,11.5,-,11.5,100
2297,2016,Alberta,"Total, all occupations - All skills level",2464.6,2263.8,200.8,8.1
2298,2016,Alberta, Management,208.6,204.1,4.5,2.2
2299,2016,Alberta,Professional: occupations usually require university education,432.4,420.7,11.7,2.7
2300,2016,Alberta,NOC skill level B: occupations usually require college education or apprenticeship training,903.4,852.6,50.8,5.6
2301,2016,Alberta,NOC skill level C: occupations usually require secondary school and/or occupation-specific training,603.2,559.1,44.1,7.3
2302,2016,Alberta,NOC skill level D: on-the-job training is usually provided for these occupations,249.3,227.3,22,8.8
2303,2016,Alberta, Unclassified,67.5,-,67.5,100
2304,2016,British Columbia,"Total, all occupations - All skills level",2532.3,2379.5,152.8,6
2305,2016,British Columbia, Management,205.1,201.8,3.3,1.6
2306,2016,British Columbia,Professional: occupations usually require university education,464.2,451.8,12.4,2.7
2307,2016,British Columbia,NOC skill level B: occupations usually require college education or apprenticeship training,864.4,834.9,29.5,3.4
2308,2016,British Columbia,NOC skill level C: occupations usually require secondary school and/or occupation-specific training,668.8,635.8,33,4.9
2309,2016,British Columbia,NOC skill level D: on-the-job training is usually provided for these occupations,274.7,255.3,19.4,7.1
2310,2016,British Columbia, Unclassified,55.2,-,55.2,100
2311,2017,Canada,"Total, all occupations - All skills level",19663,18416.4,1246.6,6.3
2312,2017,Canada, Management,1745.2,1717.3,27.9,1.6
2313,2017,Canada,Professional: occupations usually require university education,3773.9,3697,76.9,2
2314,2017,Canada,NOC skill level B: occupations usually require college education or apprenticeship training,6526.4,6278.9,247.5,3.8
2315,2017,Canada,NOC skill level C: occupations usually require secondary school and/or occupation-specific training,4979.5,4741.5,238,4.8
2316,2017,Canada,NOC skill level D: on-the-job training is usually provided for these occupations,2135.9,1981.7,154.2,7.2
2317,2017,Canada, Unclassified,502.1,-,502.1,100
2318,2017,Newfoundland and Labrador,"Total, all occupations - All skills level",262.9,224.1,38.8,14.8
2319,2017,Newfoundland and Labrador, Management,17.2,16.5,0.7,4.1
2320,2017,Newfoundland and Labrador,Professional: occupations usually require university education,38.1,37.1,1,2.6
2321,2017,Newfoundland and Labrador,NOC skill level B: occupations usually require college education or apprenticeship training,93.5,81.2,12.3,13.2
2322,2017,Newfoundland and Labrador,NOC skill level C: occupations usually require secondary school and/or occupation-specific training,68,59,9,13.2
2323,2017,Newfoundland and Labrador,NOC skill level D: on-the-job training is usually provided for these occupations,37.2,30.3,6.9,18.5
2324,2017,Newfoundland and Labrador, Unclassified,9.1,-,9.1,100
2325,2017,Prince Edward Island,"Total, all occupations - All skills level",81.7,73.7,8,9.8
2326,2017,Prince Edward Island, Management,6.8,6.7,0,0
2327,2017,Prince Edward Island,Professional: occupations usually require university education,13,12.7,0.3,2.3
2328,2017,Prince Edward Island,NOC skill level B: occupations usually require college education or apprenticeship training,26.7,24.7,2,7.5
2329,2017,Prince Edward Island,NOC skill level C: occupations usually require secondary school and/or occupation-specific training,22.7,20.3,2.4,10.6
2330,2017,Prince Edward Island,NOC skill level D: on-the-job training is usually provided for these occupations,11.1,9.4,1.7,15.3
2331,2017,Prince Edward Island, Unclassified,1.5,-,1.5,100
2332,2017,Nova Scotia,"Total, all occupations - All skills level",490.1,449,41,8.4
2333,2017,Nova Scotia, Management,39.5,39,0.5,1.3
2334,2017,Nova Scotia,Professional: occupations usually require university education,89.8,87.7,2.1,2.3
2335,2017,Nova Scotia,NOC skill level B: occupations usually require college education or apprenticeship training,159.1,148.7,10.4,6.5
2336,2017,Nova Scotia,NOC skill level C: occupations usually require secondary school and/or occupation-specific training,127.3,118.2,9.1,7.1
2337,2017,Nova Scotia,NOC skill level D: on-the-job training is usually provided for these occupations,61.4,55.4,6,9.8
2338,2017,Nova Scotia, Unclassified,12.9,-,12.9,100
2339,2017,New Brunswick,"Total, all occupations - All skills level",383.9,352.9,31,8.1
2340,2017,New Brunswick, Management,27.7,27.3,0,0
2341,2017,New Brunswick,Professional: occupations usually require university education,63.1,61.9,1.2,1.9
2342,2017,New Brunswick,NOC skill level B: occupations usually require college education or apprenticeship training,130.7,122.2,8.5,6.5
2343,2017,New Brunswick,NOC skill level C: occupations usually require secondary school and/or occupation-specific training,105.3,98,7.3,6.9
2344,2017,New Brunswick,NOC skill level D: on-the-job training is usually provided for these occupations,49.5,43.5,6,12.1
2345,2017,New Brunswick, Unclassified,7.7,-,7.7,100
2346,2017,Quebec,"Total, all occupations - All skills level",4495.7,4223.3,272.5,6.1
2347,2017,Quebec, Management,393.4,387.7,5.6,1.4
2348,2017,Quebec,Professional: occupations usually require university education,885.9,869.3,16.7,1.9
2349,2017,Quebec,NOC skill level B: occupations usually require college education or apprenticeship training,1519.4,1465,54.3,3.6
2350,2017,Quebec,NOC skill level C: occupations usually require secondary school and/or occupation-specific training,1096.1,1044.2,51.9,4.7
2351,2017,Quebec,NOC skill level D: on-the-job training is usually provided for these occupations,491.6,457,34.6,7
2352,2017,Quebec, Unclassified,109.4,-,109.4,100
